symbol,interval_sc,open_timestamp_ms,open,high,low,close,volume
BTC-USDT,60,1763571540000,89796.6,89933.44,89796.59,89905.78,25.19707
BTC-USDT,60,1763571600000,89905.77,90061.97,89867.68,90049.9,30.37172
BTC-USDT,60,1763571660000,90049.9,90133.33,89990.32,90064.71,58.95062
BTC-USDT,60,1763571720000,90064.72,90064.72,89801.23,89854.75,20.51222
BTC-USDT,60,1763571780000,89854.76,89957.97,89828.0,89844.01,30.54854
BTC-USDT,60,1763571840000,89844.0,89852.99,89630.11,89639.02,40.78899
BTC-USDT,60,1763571900000,89639.02,89670.34,89576.92,89618.08,31.79092
BTC-USDT,60,1763571960000,89618.07,89695.59,89556.14,89637.33,27.80751
BTC-USDT,60,1763572020000,89637.34,89690.28,89618.0,89639.41,16.70116
BTC-USDT,60,1763572080000,89639.41,89684.65,89612.0,89640.74,21.93746
BTC-USDT,60,1763572140000,89640.75,89708.92,89562.47,89583.26,26.4455
BTC-USDT,60,1763572200000,89583.26,89630.77,89536.67,89605.89,58.93414
BTC-USDT,60,1763572260000,89605.89,89610.0,89534.18,89552.28,21.56796
BTC-USDT,60,1763572320000,89552.0,89553.28,89402.01,89402.01,89.9162
BTC-USDT,60,1763572380000,89402.01,89442.67,89371.32,89397.19,44.85138
BTC-USDT,60,1763572440000,89397.19,89428.94,89339.0,89360.01,58.92216
BTC-USDT,60,1763572500000,89360.01,89480.39,89325.0,89434.01,65.13733
BTC-USDT,60,1763572560000,89434.01,89464.89,89351.06,89413.47,61.24095
BTC-USDT,60,1763572620000,89413.47,89492.04,89350.0,89350.0,25.06985
BTC-USDT,60,1763572680000,89350.0,89425.69,89349.48,89410.71,14.09368
BTC-USDT,60,1763572740000,89410.71,89437.92,89331.93,89331.93,22.12638
BTC-USDT,60,1763572800000,89331.94,89364.93,89312.99,89339.7,21.54409
BTC-USDT,60,1763572860000,89339.7,89523.14,89331.02,89497.22,46.99579
BTC-USDT,60,1763572920000,89497.21,89563.06,89457.24,89527.78,36.32845
BTC-USDT,60,1763572980000,89527.77,89651.57,89504.3,89523.12,22.76839
BTC-USDT,60,1763573040000,89523.12,89558.27,89484.46,89484.51,27.75403
BTC-USDT,60,1763573100000,89484.5,89502.05,89429.01,89460.28,18.53643
BTC-USDT,60,1763573160000,89460.28,89505.58,89405.25,89414.2,24.78816
BTC-USDT,60,1763573220000,89414.2,89463.91,89395.26,89429.59,15.75517
BTC-USDT,60,1763573280000,89429.58,89538.13,89429.58,89538.13,30.84948
BTC-USDT,60,1763573340000,89538.12,89543.68,89506.34,89527.7,21.55347
BTC-USDT,60,1763573400000,89527.69,89527.69,89420.02,89511.98,13.53699
BTC-USDT,60,1763573460000,89511.98,89511.98,89388.0,89409.91,20.52349
BTC-USDT,60,1763573520000,89409.91,89457.52,89356.05,89370.94,18.05957
BTC-USDT,60,1763573580000,89370.94,89370.94,89140.05,89159.93,146.13949
BTC-USDT,60,1763573640000,89159.93,89186.14,89100.0,89171.89,88.97724
BTC-USDT,60,1763573700000,89171.89,89186.22,89110.99,89132.37,25.9587
BTC-USDT,60,1763573760000,89132.36,89138.53,89000.0,89097.42,143.35906
BTC-USDT,60,1763573820000,89097.42,89157.04,88889.0,88897.56,253.7912
BTC-USDT,60,1763573880000,88897.56,89033.52,88897.56,88999.99,76.63036
BTC-USDT,60,1763573940000,88999.99,89109.31,88907.69,89066.94,129.07778
BTC-USDT,60,1763574000000,89066.95,89177.58,88972.0,89080.78,50.75192
BTC-USDT,60,1763574060000,89080.78,89245.0,89007.55,89229.0,69.8287
BTC-USDT,60,1763574120000,89228.99,89521.28,89228.99,89450.19,50.02367
BTC-USDT,60,1763574180000,89450.19,89577.47,89404.19,89404.19,37.0936
BTC-USDT,60,1763574240000,89404.2,89406.58,89286.01,89328.63,44.85741
BTC-USDT,60,1763574300000,89328.63,89387.2,89089.72,89140.08,40.83275
BTC-USDT,60,1763574360000,89140.07,89189.65,89074.04,89159.56,30.49329
BTC-USDT,60,1763574420000,89159.55,89229.96,89141.78,89225.79,22.96756
BTC-USDT,60,1763574480000,89225.79,89235.84,89144.0,89155.95,18.74443
BTC-USDT,60,1763574540000,89155.96,89263.72,89155.96,89190.91,39.30625
BTC-USDT,60,1763574600000,89190.91,89190.91,89083.92,89120.36,18.02515
BTC-USDT,60,1763574660000,89120.87,89300.0,89112.01,89211.57,27.67862
BTC-USDT,60,1763574720000,89211.57,89351.89,89211.57,89326.0,23.20009
BTC-USDT,60,1763574780000,89326.0,89396.11,89300.95,89304.72,38.02574
BTC-USDT,60,1763574840000,89304.72,89310.97,89186.1,89189.99,20.65256
BTC-USDT,60,1763574900000,89189.99,89300.97,89189.99,89287.72,20.32822
BTC-USDT,60,1763574960000,89287.72,89308.35,89247.76,89280.0,31.24875
BTC-USDT,60,1763575020000,89279.99,89390.0,89279.99,89379.43,17.72652
BTC-USDT,60,1763575080000,89379.43,89453.21,89362.18,89453.21,37.47671
BTC-USDT,60,1763575140000,89453.21,89559.89,89453.2,89500.01,59.59472
BTC-USDT,60,1763575200000,89500.0,89500.0,89398.98,89448.94,24.75375
BTC-USDT,60,1763575260000,89448.95,89499.99,89388.56,89468.97,16.5954
BTC-USDT,60,1763575320000,89468.96,89476.06,89417.99,89470.69,18.16712
BTC-USDT,60,1763575380000,89470.69,89528.95,89436.35,89494.7,25.06079
BTC-USDT,60,1763575440000,89494.7,89636.67,89440.0,89553.36,34.5809
BTC-USDT,60,1763575500000,89553.35,89559.62,89482.67,89518.88,20.52311
BTC-USDT,60,1763575560000,89518.89,89629.98,89412.85,89412.86,62.17899
BTC-USDT,60,1763575620000,89412.86,89434.28,89316.0,89385.39,29.72716
BTC-USDT,60,1763575680000,89385.38,89471.32,89367.43,89451.69,13.75962
BTC-USDT,60,1763575740000,89451.68,89490.81,89423.39,89443.36,26.56717
BTC-USDT,60,1763575800000,89443.36,89500.0,89348.0,89488.87,19.59889
BTC-USDT,60,1763575860000,89488.87,89586.97,89483.74,89563.11,33.53235
BTC-USDT,60,1763575920000,89563.11,89567.01,89479.96,89514.89,20.34623
BTC-USDT,60,1763575980000,89514.9,89691.61,89514.89,89634.64,20.94083
BTC-USDT,60,1763576040000,89634.64,89744.51,89614.0,89658.6,55.51476
BTC-USDT,60,1763576100000,89658.6,89723.13,89520.97,89529.41,92.22357
BTC-USDT,60,1763576160000,89529.41,89538.36,89412.43,89412.45,22.83566
BTC-USDT,60,1763576220000,89412.45,89418.94,89348.4,89362.05,27.00319
BTC-USDT,60,1763576280000,89362.04,89362.04,89219.89,89219.96,22.23371
BTC-USDT,60,1763576340000,89219.97,89256.74,89184.2,89223.51,21.21376
BTC-USDT,60,1763576400000,89223.51,89266.0,89218.41,89246.25,26.52341
BTC-USDT,60,1763576460000,89246.24,89343.25,89245.44,89314.11,21.21389
BTC-USDT,60,1763576520000,89314.1,89346.01,89305.4,89338.71,20.06431
BTC-USDT,60,1763576580000,89338.71,89391.61,89185.86,89199.05,16.6978
BTC-USDT,60,1763576640000,89199.04,89211.16,89071.13,89133.01,43.81235
BTC-USDT,60,1763576700000,89133.01,89166.0,89088.35,89120.0,52.68502
BTC-USDT,60,1763576760000,89119.7,89119.7,89000.85,89003.15,57.41954
BTC-USDT,60,1763576820000,89003.16,89029.87,88900.01,88917.55,45.324
BTC-USDT,60,1763576880000,88917.55,89098.16,88850.0,88979.0,175.66487
BTC-USDT,60,1763576940000,88979.0,89071.97,88952.32,89068.26,50.57917
BTC-USDT,60,1763577000000,89068.26,89137.56,89000.01,89051.24,45.39594
BTC-USDT,60,1763577060000,89051.25,89053.57,88898.44,89008.27,44.32962
BTC-USDT,60,1763577120000,89008.26,89011.67,88952.32,88952.32,21.92746
BTC-USDT,60,1763577180000,88952.33,88976.24,88914.26,88957.12,29.206
BTC-USDT,60,1763577240000,88957.12,89093.94,88939.35,89069.28,31.82734
BTC-USDT,60,1763577300000,89069.28,89096.39,89022.99,89096.39,27.48895
BTC-USDT,60,1763577360000,89096.39,89145.97,89035.29,89128.22,30.79969
BTC-USDT,60,1763577420000,89128.21,89240.25,89100.0,89128.63,30.3774
BTC-USDT,60,1763577480000,89128.62,89309.09,89128.62,89208.81,95.37021
BTC-USDT,60,1763577540000,89208.81,89227.57,89066.18,89087.17,31.40105
BTC-USDT,60,1763577600000,89087.17,89103.33,88987.09,89008.53,17.37236
BTC-USDT,60,1763577660000,89008.53,89024.91,88976.0,88991.06,15.68875
BTC-USDT,60,1763577720000,88991.07,89028.85,88956.44,88965.34,19.75262
BTC-USDT,60,1763577780000,88965.34,88965.35,88880.0,88895.01,28.81001
BTC-USDT,60,1763577840000,88895.01,88942.42,88880.32,88906.92,23.26289
BTC-USDT,60,1763577900000,88906.92,88909.73,88827.68,88887.7,112.06648
BTC-USDT,60,1763577960000,88887.7,88888.0,88854.0,88883.01,23.7592
BTC-USDT,60,1763578020000,88883.01,88934.72,88876.88,88908.8,18.98679
BTC-USDT,60,1763578080000,88908.8,88923.91,88875.16,88875.17,34.68231
BTC-USDT,60,1763578140000,88875.17,88976.0,88792.0,88951.02,95.23219
BTC-USDT,60,1763578200000,88951.03,89100.0,88906.07,89079.88,50.84029
BTC-USDT,60,1763578260000,89079.88,89199.89,89072.73,89141.6,51.85127
BTC-USDT,60,1763578320000,89141.6,89154.97,89042.89,89081.86,24.82622
BTC-USDT,60,1763578380000,89081.86,89081.86,88940.01,88996.23,29.7005
BTC-USDT,60,1763578440000,88996.23,89085.27,88990.94,89084.36,23.66944
BTC-USDT,60,1763578500000,89084.36,89148.27,89058.15,89100.25,19.42504
BTC-USDT,60,1763578560000,89100.24,89255.42,89094.26,89255.42,29.74092
BTC-USDT,60,1763578620000,89255.42,89297.18,89255.41,89271.29,31.76321
BTC-USDT,60,1763578680000,89271.3,89279.97,89235.82,89263.77,29.52371
BTC-USDT,60,1763578740000,89263.78,89280.72,89210.0,89237.83,29.75976
BTC-USDT,60,1763578800000,89237.82,89243.75,89108.94,89164.37,55.56801
BTC-USDT,60,1763578860000,89164.37,89316.01,89159.94,89229.05,30.51485
BTC-USDT,60,1763578920000,89229.05,89282.26,89177.5,89177.51,22.42277
BTC-USDT,60,1763578980000,89177.5,89253.9,89166.0,89184.26,14.4963
BTC-USDT,60,1763579040000,89184.26,89258.34,89132.66,89240.08,25.90904
BTC-USDT,60,1763579100000,89240.09,89300.0,89184.27,89278.05,24.22675
BTC-USDT,60,1763579160000,89278.05,89330.04,89150.2,89150.2,41.71836
BTC-USDT,60,1763579220000,89150.21,89150.21,89038.1,89125.1,39.31451
BTC-USDT,60,1763579280000,89125.09,89238.94,89102.58,89233.93,17.98172
BTC-USDT,60,1763579340000,89233.94,89384.27,89224.05,89360.14,39.35959
BTC-USDT,60,1763579400000,89360.15,89360.15,89218.02,89218.03,27.76618
BTC-USDT,60,1763579460000,89218.03,89224.28,89088.0,89088.01,15.95692
BTC-USDT,60,1763579520000,89088.0,89088.01,89026.0,89032.24,12.72862
BTC-USDT,60,1763579580000,89032.23,89081.15,89007.24,89033.63,15.45589
BTC-USDT,60,1763579640000,89033.63,89169.57,89033.63,89155.44,17.56606
BTC-USDT,60,1763579700000,89155.43,89176.87,89039.05,89068.58,18.82998
BTC-USDT,60,1763579760000,89068.58,89138.08,89068.57,89106.86,18.29793
BTC-USDT,60,1763579820000,89106.86,89106.86,88987.98,89099.19,30.35154
BTC-USDT,60,1763579880000,89099.2,89215.79,89078.99,89162.14,11.13106
BTC-USDT,60,1763579940000,89162.14,89169.82,89097.09,89135.76,13.32974
BTC-USDT,60,1763580000000,89135.76,89135.76,89050.21,89061.06,14.90177
BTC-USDT,60,1763580060000,89061.06,89116.23,89028.0,89081.36,8.08876
BTC-USDT,60,1763580120000,89081.36,89081.36,89011.56,89013.36,22.62772
BTC-USDT,60,1763580180000,89013.35,89013.36,88942.5,88971.68,56.40212
BTC-USDT,60,1763580240000,88971.67,89038.46,88971.67,89013.15,17.961
BTC-USDT,60,1763580300000,89013.14,89029.55,88986.0,88986.01,13.65795
BTC-USDT,60,1763580360000,88986.01,88986.01,88854.0,88877.93,31.34756
BTC-USDT,60,1763580420000,88877.92,88926.4,88873.07,88916.41,18.96438
BTC-USDT,60,1763580480000,88916.4,88971.75,88916.4,88938.1,10.33282
BTC-USDT,60,1763580540000,88938.1,88955.74,88926.38,88954.2,12.0726
BTC-USDT,60,1763580600000,88954.2,89026.09,88940.0,89016.32,10.23261
BTC-USDT,60,1763580660000,89016.32,89016.33,88914.84,88914.84,15.98563
BTC-USDT,60,1763580720000,88914.85,88971.52,88873.08,88914.71,19.86973
BTC-USDT,60,1763580780000,88914.7,88914.7,88855.33,88901.31,18.76708
BTC-USDT,60,1763580840000,88901.31,88937.89,88870.41,88897.95,12.70079
BTC-USDT,60,1763580900000,88897.95,88969.39,88888.0,88960.56,14.84899
BTC-USDT,60,1763580960000,88960.57,88960.57,88860.2,88867.61,18.92653
BTC-USDT,60,1763581020000,88867.6,88928.09,88843.78,88870.99,23.90943
BTC-USDT,60,1763581080000,88870.99,88871.68,88705.0,88776.33,82.62131
BTC-USDT,60,1763581140000,88776.34,88822.67,88718.02,88733.55,39.8073
BTC-USDT,60,1763581200000,88733.54,88835.63,88680.0,88807.03,42.46695
BTC-USDT,60,1763581260000,88807.03,88813.25,88722.23,88789.82,52.79327
BTC-USDT,60,1763581320000,88789.81,88895.54,88721.99,88774.0,39.84429
BTC-USDT,60,1763581380000,88774.0,88802.64,88696.0,88718.68,27.68842
BTC-USDT,60,1763581440000,88718.69,88738.23,88709.48,88723.33,24.61265
BTC-USDT,60,1763581500000,88723.33,88800.0,88720.0,88799.29,16.48679
BTC-USDT,60,1763581560000,88799.28,88799.28,88694.39,88702.01,35.87998
BTC-USDT,60,1763581620000,88702.01,88723.35,88630.71,88699.51,55.67412
BTC-USDT,60,1763581680000,88699.51,88742.86,88671.29,88742.86,14.52321
BTC-USDT,60,1763581740000,88742.86,88817.76,88705.26,88817.76,24.94285
BTC-USDT,60,1763581800000,88817.76,88880.0,88801.56,88830.76,36.51633
BTC-USDT,60,1763581860000,88830.77,88999.86,88830.77,88964.41,31.83267
BTC-USDT,60,1763581920000,88964.41,89019.36,88926.99,88965.16,28.44113
BTC-USDT,60,1763581980000,88965.15,89011.55,88946.04,89011.54,10.65423
BTC-USDT,60,1763582040000,89011.54,89099.96,88984.83,89028.08,17.8216
BTC-USDT,60,1763582100000,89028.08,89100.0,89028.08,89064.8,28.9982
BTC-USDT,60,1763582160000,89064.81,89083.57,89014.14,89052.29,19.10267
BTC-USDT,60,1763582220000,89052.29,89053.04,88932.1,88939.37,13.5537
BTC-USDT,60,1763582280000,88939.37,88956.61,88835.69,88852.3,14.92947
BTC-USDT,60,1763582340000,88852.3,88892.88,88852.29,88884.56,10.68469
BTC-USDT,60,1763582400000,88884.56,88928.63,88872.99,88893.05,16.16074
BTC-USDT,60,1763582460000,88892.21,88922.58,88863.89,88911.79,10.73184
BTC-USDT,60,1763582520000,88911.8,88911.8,88784.76,88804.95,24.7813
BTC-USDT,60,1763582580000,88804.96,88804.96,88750.0,88760.57,10.89649
BTC-USDT,60,1763582640000,88760.57,88760.57,88693.82,88693.82,17.55586
BTC-USDT,60,1763582700000,88693.82,88739.52,88683.17,88725.19,14.60785
BTC-USDT,60,1763582760000,88725.18,88774.33,88698.01,88752.45,22.59458
BTC-USDT,60,1763582820000,88752.45,88766.82,88692.01,88711.34,22.00805
BTC-USDT,60,1763582880000,88711.35,88728.7,88668.61,88690.77,23.19879
BTC-USDT,60,1763582940000,88690.77,88690.77,88608.0,88645.07,38.14458
BTC-USDT,60,1763583000000,88645.06,88680.78,88619.56,88625.68,24.47936
BTC-USDT,60,1763583060000,88625.68,88744.73,88625.68,88744.73,14.9847
BTC-USDT,60,1763583120000,88744.72,88755.14,88690.08,88703.82,22.49347
BTC-USDT,60,1763583180000,88703.82,88732.39,88621.41,88729.48,49.07576
BTC-USDT,60,1763583240000,88729.48,88735.69,88712.42,88721.3,7.84021
BTC-USDT,60,1763583300000,88721.3,88800.0,88721.29,88786.63,25.68704
BTC-USDT,60,1763583360000,88786.64,88869.54,88770.03,88846.96,16.53646
BTC-USDT,60,1763583420000,88846.95,88853.44,88807.85,88820.58,36.86431
BTC-USDT,60,1763583480000,88820.58,88948.7,88803.48,88948.7,19.71988
BTC-USDT,60,1763583540000,88948.69,89034.32,88948.69,88990.0,30.22478
BTC-USDT,60,1763583600000,88990.01,89124.0,88990.01,89120.13,37.83585
BTC-USDT,60,1763583660000,89120.13,89219.48,89075.94,89106.64,33.70993
BTC-USDT,60,1763583720000,89106.64,89206.98,89106.64,89180.47,23.17263
BTC-USDT,60,1763583780000,89180.47,89194.04,89059.87,89059.87,9.56222
BTC-USDT,60,1763583840000,89059.88,89199.94,89028.09,89199.94,10.32916
BTC-USDT,60,1763583900000,89199.94,89250.0,89154.0,89206.0,28.81581
BTC-USDT,60,1763583960000,89206.0,89233.65,89147.4,89182.13,14.4485
BTC-USDT,60,1763584020000,89182.14,89299.98,89182.13,89293.76,16.71783
BTC-USDT,60,1763584080000,89293.76,89330.0,89263.7,89280.22,18.25991
BTC-USDT,60,1763584140000,89280.22,89396.23,89276.62,89396.23,22.76302
BTC-USDT,60,1763584200000,89396.23,89400.33,89280.0,89280.01,28.9578
BTC-USDT,60,1763584260000,89280.01,89280.01,89189.56,89189.95,11.59859
BTC-USDT,60,1763584320000,89189.94,89232.15,89159.92,89225.56,22.2317
BTC-USDT,60,1763584380000,89225.56,89355.04,89181.69,89346.1,13.4878
BTC-USDT,60,1763584440000,89346.1,89409.9,89345.44,89382.14,14.89916
BTC-USDT,60,1763584500000,89382.14,89465.28,89382.14,89454.37,24.44817
BTC-USDT,60,1763584560000,89454.37,89492.0,89439.62,89474.51,23.12331
BTC-USDT,60,1763584620000,89474.51,89494.36,89443.64,89490.1,12.28325
BTC-USDT,60,1763584680000,89490.1,89516.93,89356.15,89360.01,28.5604
BTC-USDT,60,1763584740000,89360.01,89371.23,89312.87,89341.6,7.84463
BTC-USDT,60,1763584800000,89341.6,89350.89,89265.01,89285.63,15.1898
BTC-USDT,60,1763584860000,89285.63,89285.87,89163.81,89163.82,11.84647
BTC-USDT,60,1763584920000,89163.82,89170.07,89120.42,89129.39,10.80958
BTC-USDT,60,1763584980000,89129.39,89157.14,89110.4,89148.41,4.23788
BTC-USDT,60,1763585040000,89148.42,89211.6,89130.28,89196.47,12.42855
BTC-USDT,60,1763585100000,89196.47,89216.07,89100.51,89102.63,14.31356
BTC-USDT,60,1763585160000,89102.63,89209.96,89087.06,89186.56,14.21552
BTC-USDT,60,1763585220000,89186.56,89260.0,89161.91,89244.28,9.4329
BTC-USDT,60,1763585280000,89244.29,89299.25,89218.62,89271.26,14.7602
BTC-USDT,60,1763585340000,89271.26,89289.11,89224.02,89224.03,5.74695
BTC-USDT,60,1763585400000,89224.02,89392.71,89196.63,89349.56,33.03238
BTC-USDT,60,1763585460000,89349.56,89549.34,89342.0,89507.45,42.17349
BTC-USDT,60,1763585520000,89507.45,89544.85,89484.79,89484.8,9.83639
BTC-USDT,60,1763585580000,89484.81,89536.0,89463.68,89502.83,9.24858
BTC-USDT,60,1763585640000,89502.83,89581.08,89471.31,89565.11,14.54854
BTC-USDT,60,1763585700000,89565.12,89632.79,89559.33,89606.94,54.31162
BTC-USDT,60,1763585760000,89606.94,89650.0,89524.38,89539.65,35.54776
BTC-USDT,60,1763585820000,89539.65,89600.01,89531.86,89584.18,55.53468
BTC-USDT,60,1763585880000,89584.18,89704.39,89547.08,89635.76,83.38698
BTC-USDT,60,1763585940000,89635.75,89635.76,89477.23,89516.91,119.54836
BTC-USDT,60,1763586000000,89516.91,89598.82,89511.63,89598.82,52.60379
BTC-USDT,60,1763586060000,89598.82,89636.97,89450.01,89502.17,51.85274
BTC-USDT,60,1763586120000,89502.17,89564.21,89456.55,89548.85,47.82792
BTC-USDT,60,1763586180000,89548.84,89613.46,89539.34,89572.43,67.30513
BTC-USDT,60,1763586240000,89572.42,89720.69,89551.25,89711.99,59.63882
BTC-USDT,60,1763586300000,89711.99,89879.53,89696.15,89849.66,68.41556
BTC-USDT,60,1763586360000,89849.65,89935.54,89831.02,89895.41,74.58387
BTC-USDT,60,1763586420000,89895.41,89923.48,89816.0,89816.0,32.4375
BTC-USDT,60,1763586480000,89816.0,89920.0,89800.0,89890.01,12.93853
BTC-USDT,60,1763586540000,89890.01,89935.54,89796.12,89800.0,19.72009
BTC-USDT,60,1763586600000,89800.0,89810.02,89631.56,89637.32,37.86929
BTC-USDT,60,1763586660000,89637.33,89662.01,89620.02,89636.49,14.59438
BTC-USDT,60,1763586720000,89636.49,89694.0,89604.0,89676.23,7.91465
BTC-USDT,60,1763586780000,89677.12,89738.17,89677.12,89679.6,9.96292
BTC-USDT,60,1763586840000,89679.6,89694.18,89657.7,89694.17,5.65725
BTC-USDT,60,1763586900000,89694.17,89718.26,89685.5,89711.51,4.43701
BTC-USDT,60,1763586960000,89711.51,89863.71,89700.02,89863.71,11.38522
BTC-USDT,60,1763587020000,89863.7,89918.99,89834.61,89836.43,15.99036
BTC-USDT,60,1763587080000,89839.8,89935.54,89839.8,89904.44,7.95698
BTC-USDT,60,1763587140000,89904.43,89931.29,89848.17,89912.65,25.43794
BTC-USDT,60,1763587200000,89912.65,90407.04,89912.65,90405.52,203.37506
BTC-USDT,60,1763587260000,90405.52,90544.67,90339.99,90527.61,99.43965
BTC-USDT,60,1763587320000,90527.61,90850.0,90488.49,90619.91,102.81092
BTC-USDT,60,1763587380000,90619.91,90800.0,90528.42,90590.65,70.19925
BTC-USDT,60,1763587440000,90591.9,90724.66,90433.39,90454.24,97.73268
BTC-USDT,60,1763587500000,90454.24,90509.31,90349.99,90480.0,55.59795
BTC-USDT,60,1763587560000,90480.0,90495.18,90302.0,90389.08,53.16806
BTC-USDT,60,1763587620000,90389.07,90389.07,90302.04,90302.04,49.69562
BTC-USDT,60,1763587680000,90302.03,90302.04,90141.98,90146.42,38.30105
BTC-USDT,60,1763587740000,90146.43,90222.03,90020.0,90118.0,29.41751
BTC-USDT,60,1763587800000,90118.0,90180.84,90063.09,90102.99,11.14301
BTC-USDT,60,1763587860000,90101.6,90251.03,90064.29,90216.01,20.62108
BTC-USDT,60,1763587920000,90216.01,90373.66,90188.54,90348.81,28.66763
BTC-USDT,60,1763587980000,90348.81,90484.0,90307.99,90473.46,47.70689
BTC-USDT,60,1763588040000,90473.46,90491.03,90427.21,90488.28,152.91464
BTC-USDT,60,1763588100000,90488.27,90488.27,90419.0,90432.82,144.45841
BTC-USDT,60,1763588160000,90433.56,90519.9,90433.56,90508.38,17.34411
BTC-USDT,60,1763588220000,90508.39,90628.11,90491.61,90628.11,18.53346
BTC-USDT,60,1763588280000,90628.11,90636.17,90433.0,90450.31,37.71568
BTC-USDT,60,1763588340000,90450.31,90522.0,90376.0,90376.01,59.5844
BTC-USDT,60,1763588400000,90376.0,90378.43,90272.9,90274.74,105.12227
BTC-USDT,60,1763588460000,90274.74,90312.03,90213.32,90298.98,87.33114
BTC-USDT,60,1763588520000,90298.98,90368.0,90282.73,90368.0,23.5779
BTC-USDT,60,1763588580000,90367.99,90426.01,90360.05,90416.0,31.02442
BTC-USDT,60,1763588640000,90416.0,90510.49,90375.66,90510.49,35.68091
BTC-USDT,60,1763588700000,90510.5,90670.14,90510.49,90613.11,92.34972
BTC-USDT,60,1763588760000,90613.11,90634.56,90541.02,90564.11,55.07145
BTC-USDT,60,1763588820000,90564.11,90578.79,90503.05,90578.78,32.35021
BTC-USDT,60,1763588880000,90578.79,90578.79,90521.0,90542.5,17.00311
BTC-USDT,60,1763588940000,90542.5,90542.5,90405.51,90416.1,24.7637
BTC-USDT,60,1763589000000,90416.1,90495.87,90411.89,90448.51,15.60965
BTC-USDT,60,1763589060000,90448.52,90537.91,90448.51,90537.91,10.61276
BTC-USDT,60,1763589120000,90537.92,90641.95,90537.92,90635.16,22.2425
BTC-USDT,60,1763589180000,90635.16,90681.59,90634.0,90634.01,14.58257
BTC-USDT,60,1763589240000,90634.01,90671.48,90634.0,90667.44,8.92538
BTC-USDT,60,1763589300000,90667.45,90737.43,90667.44,90737.43,9.02302
BTC-USDT,60,1763589360000,90737.42,90765.18,90711.06,90760.0,22.3163
BTC-USDT,60,1763589420000,90759.99,90759.99,90702.38,90739.19,11.53519
BTC-USDT,60,1763589480000,90739.19,90765.75,90625.88,90663.14,188.81518
BTC-USDT,60,1763589540000,90663.14,90663.14,90553.73,90600.68,115.39617
BTC-USDT,60,1763589600000,90600.67,90628.01,90405.54,90456.5,88.14079
BTC-USDT,60,1763589660000,90456.5,90554.05,90345.13,90554.05,34.48373
BTC-USDT,60,1763589720000,90554.05,90554.63,90405.51,90413.12,22.81436
BTC-USDT,60,1763589780000,90413.12,90455.47,90406.85,90427.51,20.97506
BTC-USDT,60,1763589840000,90427.51,90480.71,90421.95,90455.15,17.08402
BTC-USDT,60,1763589900000,90455.15,90511.57,90362.0,90365.9,42.85674
BTC-USDT,60,1763589960000,90365.91,90435.09,90354.2,90435.08,11.4869
BTC-USDT,60,1763590020000,90435.08,90531.97,90405.55,90531.97,26.93522
BTC-USDT,60,1763590080000,90531.97,90545.4,90472.54,90523.64,21.70365
BTC-USDT,60,1763590140000,90523.64,90523.65,90452.95,90452.96,15.49712
BTC-USDT,60,1763590200000,90452.96,90460.76,90440.19,90440.2,12.31546
BTC-USDT,60,1763590260000,90440.19,90440.2,90391.46,90391.47,15.31964
BTC-USDT,60,1763590320000,90391.47,90420.0,90391.46,90413.55,8.45429
BTC-USDT,60,1763590380000,90413.55,90458.34,90389.64,90389.64,9.513
BTC-USDT,60,1763590440000,90389.64,90426.07,90344.49,90344.5,7.31666
BTC-USDT,60,1763590500000,90344.5,90398.92,90340.16,90359.37,5.95711
BTC-USDT,60,1763590560000,90359.37,90359.37,90246.06,90259.64,9.99625
BTC-USDT,60,1763590620000,90259.64,90317.21,90259.64,90293.09,8.06515
BTC-USDT,60,1763590680000,90293.09,90345.74,90273.52,90305.99,13.88307
BTC-USDT,60,1763590740000,90305.99,90331.68,90272.34,90272.34,21.80603
BTC-USDT,60,1763590800000,90272.34,90272.35,90125.0,90202.08,30.03036
BTC-USDT,60,1763590860000,90202.08,90229.34,90101.14,90131.68,25.10286
BTC-USDT,60,1763590920000,90131.68,90191.76,90131.68,90171.48,13.56764
BTC-USDT,60,1763590980000,90171.48,90233.33,90171.48,90215.51,12.29849
BTC-USDT,60,1763591040000,90215.52,90226.82,90187.54,90187.61,6.6169
BTC-USDT,60,1763591100000,90187.62,90259.22,90169.91,90244.13,29.97117
BTC-USDT,60,1763591160000,90244.13,90348.0,90244.12,90326.12,8.6206
BTC-USDT,60,1763591220000,90326.11,90463.57,90326.11,90405.56,15.50225
BTC-USDT,60,1763591280000,90405.56,90509.3,90405.56,90509.3,11.29475
BTC-USDT,60,1763591340000,90509.31,90635.58,90509.31,90594.86,8.37245
BTC-USDT,60,1763591400000,90594.85,90629.76,90568.75,90579.98,13.42258
BTC-USDT,60,1763591460000,90579.97,90581.2,90512.57,90527.38,8.95288
BTC-USDT,60,1763591520000,90527.38,90540.95,90502.0,90517.68,4.13265
BTC-USDT,60,1763591580000,90517.68,90600.0,90517.67,90591.07,4.20682
BTC-USDT,60,1763591640000,90591.08,90591.08,90561.3,90568.36,4.25106
BTC-USDT,60,1763591700000,90568.35,90568.35,90404.0,90404.0,8.08262
BTC-USDT,60,1763591760000,90403.99,90452.07,90401.98,90446.28,5.801
BTC-USDT,60,1763591820000,90446.27,90521.19,90423.23,90509.3,5.87869
BTC-USDT,60,1763591880000,90509.3,90509.3,90418.72,90418.72,22.06124
